PassengerId,Name,HomePlanet,Destination,Age,AgeGroup,CryoSleep,VIP,Cabin,Deck,CabinNum,Side,Group,GroupSize,IsSolo,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpent,HasSpent,SpendCategory,RoomService_Share,FoodCourt_Share,ShoppingMall_Share,Spa_Share,VRDeck_Share,Transported,Pred_Transported,Pred_Proba_Transport,Pred_Proba_NoTransport,Cluster_ID,Cluster_Name,Cluster_Transport_Rate,Cluster_NoTransport_Rate,ACM_Axe1,ACM_Axe2,ACM_Axe3,ACM_Axe4,ACM_Axe5,ACM_Axe6,ACM_Axe7,ACM_Axe8,ACM_Axe9,ACM_Axe10,P_Cluster_0_Cryo_Corps,P_Cluster_1_Colons,P_Cluster_2_Luxuria,P_Cluster_3_Voyageurs_Pro,P_Cluster_4_Jeunes_Nomades,Split,Is_Correct_Prediction
0066_01,Diandy Pecketton,Earth,TRAPPIST-1e,62.0,60+,0,0,G/6/P,G,6,P,66,1,1,1,153,197,0,460,811,1,Faible,0.0012,0.1887,0.2429,0.0,0.5672,0.0,0,0.11,0.89,1,Colons,0.3,0.7,-0.4049,-0.151,-0.3735,0.4294,0.0432,-0.196,0.333,0.0489,1.5519,-1.3545,0.121,0.3701,0.2102,0.1336,0.1651,Train,1.0
0067_01,Ninaha Leeves,Earth,PSO J318.5-22,0.0,nan,1,0,G/10/S,G,10,S,67,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8733,0.1267,2,Luxuria,0.638,0.362,-0.5912,1.1721,-0.122,0.6416,0.2396,0.0159,-1.0578,0.2033,-0.3759,-0.865,0.1304,0.1658,0.4114,0.1419,0.1505,Train,1.0
0067_02,Celine Leeves,Earth,TRAPPIST-1e,18.0,13-25,0,0,G/10/S,G,10,S,67,3,0,1,258,446,0,0,705,1,Faible,0.0014,0.366,0.6326,0.0,0.0,1.0,1,0.8367,0.1633,1,Colons,0.3,0.7,-0.5323,-0.1039,-0.4565,-0.0042,-0.0421,-0.1915,0.0481,-0.086,0.1149,0.1027,0.0997,0.4786,0.1766,0.1105,0.1347,Train,1.0
0067_03,Velyne Leeves,Earth,55 Cancri e,21.0,13-25,0,0,F/15/S,F,15,S,67,3,0,1946,37,0,0,24,2007,1,Moyen,0.9696,0.0184,0.0,0.0,0.012,0.0,0,0.0633,0.9367,1,Colons,0.3,0.7,0.0239,-0.4033,-0.1714,-0.0352,-0.5216,-0.2491,-0.3895,0.1175,0.138,0.1499,0.1358,0.314,0.1548,0.1972,0.1981,Train,1.0
0068_01,Cinst Binie,Mars,TRAPPIST-1e,28.77,26-40,0,0,E/4/S,E,4,S,68,1,1,793,0,2,253,0,1048,1,Faible,0.7567,0.0,0.0019,0.2414,0.0,0.0,0,0.0967,0.9033,4,Jeunes Nomades,0.5341,0.4659,-0.1509,-0.6432,0.4754,-0.2608,0.4519,-0.236,0.7412,-0.401,-0.3284,-0.1111,0.142,0.234,0.148,0.1429,0.3331,Train,1.0
0069_01,,Earth,TRAPPIST-1e,42.0,41-60,0,0,F/16/S,F,16,S,69,1,1,887,0,9,6,0,902,1,Faible,0.9834,0.0,0.01,0.0067,0.0,1.0,1,0.78,0.22,1,Colons,0.3,0.7,-0.3163,-0.4775,-0.197,-0.2074,0.079,-0.3429,-0.3911,-0.2089,0.142,0.3943,0.1112,0.4552,0.1373,0.1226,0.1737,Train,1.0
0070_01,Meremy Brighttt,Earth,TRAPPIST-1e,19.0,13-25,0,0,F/13/P,F,13,P,70,1,1,190,0,5,1,726,922,1,Faible,0.2061,0.0,0.0054,0.0011,0.7874,0.0,0,0.06,0.94,1,Colons,0.3,0.7,-0.5091,-0.4758,-0.2388,-0.2128,-0.0922,0.0445,-0.1728,0.3041,-0.0445,-0.0927,0.0876,0.5611,0.1177,0.0914,0.1421,Train,1.0
0071_01,Nelly Dillines,Earth,TRAPPIST-1e,17.0,13-25,0,0,F/14/P,F,14,P,71,1,1,16,2165,0,0,52,2233,1,Moyen,0.0072,0.9695,0.0,0.0,0.0233,0.0,0,0.3333,0.6667,1,Colons,0.3,0.7,-0.1926,-0.5336,-0.0176,0.1397,-0.2966,-0.0493,-0.1793,0.4267,0.2154,0.0175,0.1162,0.3766,0.1442,0.1394,0.2237,Train,1.0
0072_01,Thell Brantuarez,Earth,TRAPPIST-1e,14.0,13-25,0,0,F/17/S,F,17,S,72,1,1,0,1,0,0,1063,1064,1,Faible,0.0,0.0009,0.0,0.0,0.9991,0.0,0,0.0333,0.9667,1,Colons,0.3,0.7,-0.4894,-0.456,-0.2467,-0.3096,-0.1003,-0.1914,-0.1913,-0.0493,-0.0306,-0.004,0.0985,0.5057,0.1316,0.1089,0.1554,Train,1.0
0073_01,Gorn Make,Mars,PSO J318.5-22,37.0,26-40,0,0,D/3/P,D,3,P,73,1,1,46,83,738,0,12,879,1,Faible,0.0523,0.0944,0.8396,0.0,0.0137,0.0,0,0.2833,0.7167,4,Jeunes Nomades,0.5341,0.4659,-0.1306,-0.5451,0.56,0.5712,-0.497,1.2926,0.1155,-0.1879,-0.0095,0.1087,0.1733,0.2118,0.1881,0.168,0.2587,Train,1.0
0074_01,Aldibah Mostedry,Europa,TRAPPIST-1e,42.0,41-60,0,0,C/3/S,C,3,S,74,1,1,1,8397,0,0,506,8904,1,Élevé,0.0001,0.9431,0.0,0.0,0.0568,1.0,1,0.97,0.03,0,Cryo Corps,0.588,0.412,1.2403,-0.1814,-0.6684,-0.3405,0.9453,0.2564,-0.4476,-0.5854,0.3672,0.3648,0.4082,0.1506,0.1339,0.1646,0.1427,Train,1.0
0076_01,Conk Dal,Mars,TRAPPIST-1e,27.0,26-40,0,0,F/18/S,F,18,S,76,1,1,147,0,1018,0,0,1165,1,Faible,0.1262,0.0,0.8738,0.0,0.0,1.0,1,0.7833,0.2167,4,Jeunes Nomades,0.5341,0.4659,-0.2149,-0.6385,0.4321,-0.2148,0.2299,0.0075,-0.0949,-0.2046,-0.3098,-0.1432,0.1239,0.2387,0.1352,0.1253,0.3769,Train,1.0
0077_01,Pon Blité,Mars,TRAPPIST-1e,28.0,26-40,0,0,F/15/P,F,15,P,77,1,1,14,0,1295,0,0,1309,1,Faible,0.0107,0.0,0.9893,0.0,0.0,1.0,1,0.9233,0.0767,4,Jeunes Nomades,0.5341,0.4659,-0.2347,-0.6583,0.44,-0.1179,0.238,0.2435,-0.0764,0.1487,-0.3236,-0.2319,0.1271,0.2327,0.1375,0.1214,0.3813,Train,1.0
0078_01,Spuri Pokerheed,Europa,TRAPPIST-1e,38.0,26-40,0,0,C/4/S,C,4,S,78,1,1,0,5840,0,321,9654,15815,1,Élevé,0.0,0.3693,0.0,0.0203,0.6104,0.0,0,0.0367,0.9633,0,Cryo Corps,0.588,0.412,1.2355,-0.1823,-0.6412,-0.2528,1.0402,0.5085,-0.082,-0.5153,0.001,-0.1289,0.3979,0.1536,0.1391,0.1611,0.1483,Train,1.0
0081_01,Dellie Vinozarks,Earth,TRAPPIST-1e,13.0,13-25,1,0,G/13/S,G,13,S,81,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1967,0.8033,2,Luxuria,0.638,0.362,-0.3983,0.7109,-0.0017,-0.0723,-0.1255,-0.106,0.0815,-0.1055,0.0646,0.038,0.0989,0.1586,0.4814,0.1253,0.1357,Train,1.0
0082_01,Totse Datte,Mars,TRAPPIST-1e,42.0,41-60,0,0,F/16/P,F,16,P,82,3,0,7406,0,0,0,0,7406,1,Élevé,1.0,0.0,0.0,0.0,0.0,0.0,0,0.03,0.97,4,Jeunes Nomades,0.5341,0.4659,0.3561,-0.5894,0.1332,-0.2765,0.5922,0.2683,-0.5239,-0.0282,-0.006,0.2179,0.2303,0.214,0.1452,0.1553,0.2552,Train,1.0
0082_02,Eaturs Datte,Mars,TRAPPIST-1e,2.0,0-12,1,0,F/16/P,F,16,P,82,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9967,0.0033,4,Jeunes Nomades,0.5341,0.4659,-0.3116,0.5125,0.994,0.0844,0.4704,-0.015,-0.1427,0.0462,-0.0509,0.1765,0.1429,0.1744,0.245,0.1571,0.2807,Train,1.0
0082_03,,Mars,TRAPPIST-1e,8.0,0-12,0,0,F/16/P,F,16,P,82,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9367,0.0633,4,Jeunes Nomades,0.5341,0.4659,-0.3235,0.113,0.7864,0.1985,0.5663,-0.0972,-0.1851,0.0773,0.0059,0.2278,0.1358,0.1872,0.2152,0.1436,0.3182,Train,1.0
0084_01,Coren Coopezmaney,Earth,TRAPPIST-1e,24.0,13-25,0,0,G/14/S,G,14,S,84,1,1,688,0,0,0,17,705,1,Faible,0.9759,0.0,0.0,0.0,0.0241,1.0,1,0.7267,0.2733,1,Colons,0.3,0.7,-0.5323,-0.1039,-0.4565,-0.0042,-0.0421,-0.1915,0.0481,-0.086,0.1149,0.1027,0.0997,0.4786,0.1766,0.1105,0.1347,Train,1.0
0085_01,Furudah Ellcefulve,Europa,TRAPPIST-1e,40.0,26-40,1,0,C/5/S,C,5,S,85,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9933,0.0067,0,Cryo Corps,0.588,0.412,0.7836,0.5646,0.0932,-0.25,0.5077,0.317,0.0334,-0.428,-0.0008,-0.1497,0.325,0.1433,0.1732,0.1909,0.1677,Train,1.0
0086_01,Jodye Kinson,Earth,TRAPPIST-1e,43.0,41-60,0,0,F/17/P,F,17,P,86,1,1,211,0,0,638,513,1362,1,Faible,0.1549,0.0,0.0,0.4684,0.3767,0.0,0,0.1467,0.8533,1,Colons,0.3,0.7,-0.336,-0.4973,-0.1892,-0.1105,0.0871,-0.1069,-0.3726,0.1444,0.1282,0.3056,0.0882,0.5664,0.1097,0.0909,0.1447,Train,1.0
0088_01,Stmeal Sacre,Mars,PSO J318.5-22,45.0,41-60,1,0,E/5/S,E,5,S,88,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8833,0.1167,4,Jeunes Nomades,0.5341,0.4659,-0.1634,0.345,0.6097,-0.2613,-0.2115,0.1414,0.4501,-0.7427,-0.1096,0.2847,0.1292,0.1818,0.2255,0.165,0.2984,Train,1.0
0090_01,Heremy Santry,Earth,TRAPPIST-1e,35.0,26-40,1,0,G/15/S,G,15,S,90,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.7933,0.2067,2,Luxuria,0.638,0.362,-0.2299,0.6884,0.0751,0.1177,0.1487,-0.0054,0.2473,-0.1949,-0.1289,-0.0574,0.0897,0.1237,0.5646,0.1029,0.1192,Train,1.0
0091_01,Deanne Yorkland,Earth,TRAPPIST-1e,26.0,26-40,1,0,G/16/S,G,16,S,91,2,0,222,0,0,0,0,222,1,Faible,1.0,0.0,0.0,0.0,0.0,1.0,1,0.7433,0.2567,2,Luxuria,0.638,0.362,-0.3521,0.2732,-0.1721,0.0717,0.1361,-0.0086,0.2563,-0.2066,-0.1353,-0.044,0.1137,0.2572,0.3482,0.1221,0.1588,Train,1.0
0091_02,Tinez Yorkland,Earth,TRAPPIST-1e,27.0,26-40,0,0,F/20/S,F,20,S,91,2,0,1,697,31,188,0,917,1,Faible,0.0011,0.7601,0.0338,0.205,0.0,0.0,0,0.2267,0.7733,1,Colons,0.3,0.7,-0.3211,-0.4785,-0.1699,-0.1197,0.1739,-0.0907,-0.0255,-0.1387,-0.2241,-0.0994,0.0998,0.515,0.1224,0.0996,0.1632,Train,1.0
0092_01,Gracy Dunnisey,Earth,TRAPPIST-1e,19.0,13-25,0,0,G/9/P,G,9,P,92,3,0,0,0,670,1,34,705,1,Faible,0.0,0.0,0.9504,0.0014,0.0482,0.0,0,0.2333,0.7667,1,Colons,0.3,0.7,-0.552,-0.1237,-0.4487,0.0927,-0.034,0.0444,0.0666,0.2674,0.1011,0.014,0.1005,0.478,0.1799,0.1048,0.1369,Train,1.0
0092_02,Stald Hewson,Earth,TRAPPIST-1e,0.0,nan,1,0,G/9/P,G,9,P,92,3,0,0,0,174,0,0,174,1,Faible,0.0,0.0,1.0,0.0,0.0,1.0,1,0.92,0.08,2,Luxuria,0.638,0.362,-0.5818,0.5646,-0.0679,0.5371,0.7203,-0.2954,-1.0714,0.7969,-0.299,-0.9072,0.1422,0.2044,0.3308,0.1449,0.1778,Train,1.0
0092_03,Tiney Hewson,Earth,TRAPPIST-1e,3.0,0-12,1,0,G/9/P,G,9,P,92,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.93,0.07,2,Luxuria,0.638,0.362,-0.4606,1.0247,0.1821,0.485,0.4725,-0.1134,0.1661,0.0753,0.1804,0.327,0.1309,0.1623,0.4018,0.1419,0.163,Train,1.0
0097_01,Alchium Fictful,Europa,TRAPPIST-1e,54.0,41-60,0,0,A/2/S,A,2,S,97,1,1,0,1208,0,3,637,1848,1,Faible,0.0,0.6537,0.0,0.0016,0.3447,0.0,0,0.1667,0.8333,3,Voyageurs Pro,0.7333,0.2667,0.6615,-0.3369,-0.3186,0.6949,-0.3147,-1.2173,-0.1418,-0.1178,-0.402,0.3253,0.1785,0.1992,0.1719,0.2709,0.1795,Train,1.0
0098_01,Doria Carezquez,Earth,TRAPPIST-1e,26.0,26-40,0,0,G/11/P,G,11,P,98,2,0,0,856,5,32,0,893,1,Faible,0.0,0.9586,0.0056,0.0358,0.0,0.0,0,0.2133,0.7867,1,Colons,0.3,0.7,-0.3837,-0.1462,-0.3719,0.2826,0.2402,0.145,0.2324,0.1779,-0.0924,-0.0814,0.1286,0.378,0.2063,0.1199,0.1673,Train,1.0
0098_02,Leence Carezquez,Earth,TRAPPIST-1e,26.0,26-40,0,0,G/11/P,G,11,P,98,2,0,0,2811,957,0,87,3855,1,Moyen,0.0,0.7292,0.2482,0.0,0.0226,1.0,1,0.89,0.11,1,Colons,0.3,0.7,-0.0672,-0.204,-0.1507,0.6352,0.0357,0.0512,0.2259,0.3006,0.1675,0.0288,0.15,0.2778,0.2062,0.1583,0.2078,Train,1.0
0099_01,Aliey Leetersoney,Earth,PSO J318.5-22,23.0,13-25,0,0,F/19/P,F,19,P,99,2,0,311,427,526,37,0,1301,1,Faible,0.239,0.3282,0.4043,0.0284,0.0,0.0,0,0.1467,0.8533,1,Colons,0.3,0.7,-0.6605,-0.3034,-0.5323,-0.0575,-0.5773,0.5886,-0.1317,0.0521,-0.1416,-0.1259,0.1439,0.3218,0.2002,0.148,0.1861,Train,1.0
0099_02,Thewis Connelson,Earth,TRAPPIST-1e,2.0,0-12,0,0,G/12/P,G,12,P,99,2,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9,0.1,2,Luxuria,0.638,0.362,-0.4725,0.6251,-0.0255,0.5991,0.5685,-0.1957,0.1237,0.1065,0.2371,0.3783,0.1351,0.1888,0.3656,0.1407,0.1698,Train,1.0
0101_01,Book Trad,Mars,TRAPPIST-1e,31.0,26-40,1,0,,F,82,S,101,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.96,0.04,4,Jeunes Nomades,0.5341,0.4659,-0.0809,0.1763,0.887,-0.2829,0.1465,0.0931,-0.0615,-0.2241,-0.3601,-0.2079,0.1301,0.1626,0.1788,0.1484,0.38,Train,1.0
0102_01,Ritany Holson,Earth,TRAPPIST-1e,18.0,13-25,0,0,F/23/S,F,23,S,102,1,1,0,0,0,830,91,921,1,Faible,0.0,0.0,0.0,0.9012,0.0988,0.0,0,0.0367,0.9633,1,Colons,0.3,0.7,-0.4894,-0.456,-0.2467,-0.3096,-0.1003,-0.1914,-0.1913,-0.0493,-0.0306,-0.004,0.0985,0.5057,0.1316,0.1089,0.1554,Train,1.0
0103_01,Arlen Mclainez,Earth,TRAPPIST-1e,24.0,13-25,0,0,F/24/S,F,24,S,103,3,0,0,451,0,0,17,468,1,Faible,0.0,0.9637,0.0,0.0,0.0363,1.0,1,0.86,0.14,1,Colons,0.3,0.7,-0.4894,-0.456,-0.2467,-0.3096,-0.1003,-0.1914,-0.1913,-0.0493,-0.0306,-0.004,0.0985,0.5057,0.1316,0.1089,0.1554,Train,1.0
0103_02,Shaele Mclainez,Earth,55 Cancri e,9.0,0-12,1,0,G/18/S,G,18,S,103,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8367,0.1633,2,Luxuria,0.638,0.362,-0.2441,1.1549,0.0282,0.31,0.2476,-0.3132,-0.0441,-0.2339,0.103,0.4594,0.1315,0.1545,0.4083,0.1567,0.1489,Train,1.0
0103_03,Fanne Mclainez,Earth,TRAPPIST-1e,6.0,0-12,1,0,G/18/S,G,18,S,103,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1867,0.8133,2,Luxuria,0.638,0.362,-0.4409,1.0445,0.1743,0.3881,0.4644,-0.3493,0.1476,-0.278,0.1942,0.4158,0.1334,0.1668,0.3831,0.1513,0.1653,Train,1.0
0105_01,Carry Cleachrand,Earth,TRAPPIST-1e,27.0,26-40,0,0,F/21/P,F,21,P,105,1,1,0,0,570,2,131,703,1,Faible,0.0,0.0,0.8108,0.0028,0.1863,0.0,0,0.12,0.88,1,Colons,0.3,0.7,-0.3408,-0.4983,-0.1621,-0.0228,0.182,0.1452,-0.007,0.2146,-0.2379,-0.1882,0.1102,0.4711,0.134,0.103,0.1817,Train,1.0
0107_01,Coobix Hart,Mars,TRAPPIST-1e,21.0,13-25,0,0,D/2/S,D,2,S,107,1,1,1743,5,17,0,0,1765,1,Faible,0.9875,0.0028,0.0096,0.0,0.0,0.0,0,0.0233,0.9767,4,Jeunes Nomades,0.5341,0.4659,-0.1278,-0.6752,0.7688,0.129,-0.2941,0.412,-0.1099,-0.1998,0.2949,0.3261,0.1291,0.195,0.1438,0.1418,0.3904,Train,1.0
0108_01,Natald Handertiz,Earth,TRAPPIST-1e,23.0,13-25,1,0,G/19/S,G,19,S,108,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2233,0.7767,2,Luxuria,0.638,0.362,-0.3983,0.7109,-0.0017,-0.0723,-0.1255,-0.106,0.0815,-0.1055,0.0646,0.038,0.0989,0.1586,0.4814,0.1253,0.1357,Train,1.0
0108_02,,Earth,TRAPPIST-1e,31.0,26-40,0,0,G/19/S,G,19,S,108,3,0,562,0,326,0,0,888,1,Faible,0.6329,0.0,0.3671,0.0,0.0,0.0,0,0.0567,0.9433,1,Colons,0.3,0.7,-0.364,-0.1264,-0.3798,0.1858,0.2321,-0.0909,0.2139,-0.1754,-0.0786,0.0073,0.118,0.417,0.1934,0.1174,0.1542,Train,1.0
0108_03,Oline Handertiz,Earth,TRAPPIST-1e,0.0,nan,0,0,G/19/S,G,19,S,108,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.87,0.13,2,Luxuria,0.638,0.362,-0.4517,0.6002,-0.0362,0.6004,0.8207,-0.6104,-1.1413,0.4864,-0.222,-0.7805,0.1547,0.2033,0.2939,0.1634,0.1846,Train,1.0
0110_01,Graviph Aloubtled,Europa,TRAPPIST-1e,32.0,26-40,0,0,,B,5,P,110,4,0,0,410,6,3929,764,5109,1,Moyen,0.0,0.0803,0.0012,0.769,0.1495,0.0,0,0.0,1.0,3,Voyageurs Pro,0.7333,0.2667,0.9052,-0.2274,0.0325,-0.0081,-0.3519,-0.1918,0.3656,0.6217,0.1251,-0.067,0.1943,0.1463,0.1202,0.3756,0.1636,Train,1.0
0110_02,Aldeba Bootious,Europa,TRAPPIST-1e,40.0,26-40,0,0,B/5/P,B,5,P,110,4,0,0,331,0,0,1687,2018,1,Moyen,0.0,0.164,0.0,0.0,0.836,0.0,0,0.0533,0.9467,3,Voyageurs Pro,0.7333,0.2667,0.9052,-0.2274,0.0325,-0.0081,-0.3519,-0.1918,0.3656,0.6217,0.1251,-0.067,0.1943,0.1463,0.1202,0.3756,0.1636,Train,1.0
0110_03,Alaratz Aloubtled,Europa,TRAPPIST-1e,42.0,41-60,0,0,B/5/P,B,5,P,110,4,0,2209,11418,0,1868,445,15940,1,Élevé,0.1386,0.7163,0.0,0.1172,0.0279,1.0,1,0.82,0.18,0,Cryo Corps,0.588,0.412,1.1794,-0.1007,-0.4955,-0.5192,0.2067,-0.0731,-0.0754,0.3221,0.1828,0.2726,0.3843,0.1442,0.1229,0.2128,0.1359,Train,1.0
0110_04,Izark Aloubtled,Europa,TRAPPIST-1e,28.0,26-40,1,0,B/5/P,B,5,P,110,4,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9933,0.0067,3,Voyageurs Pro,0.7333,0.2667,0.7227,0.6452,0.2661,-0.4287,-0.2309,-0.0124,0.4056,0.4795,-0.1851,-0.2419,0.1984,0.1441,0.1753,0.3081,0.1741,Train,1.0
0111_01,Aldera Supred,Europa,TRAPPIST-1e,29.0,26-40,1,0,E/6/S,E,6,S,111,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.96,0.04,4,Jeunes Nomades,0.5341,0.4659,0.3629,0.3616,0.4058,-0.3199,0.2848,-0.2623,0.8646,-0.3275,-0.2838,-0.1482,0.1826,0.1679,0.1943,0.2228,0.2324,Train,1.0
0112_01,Moth Cowtale,Europa,55 Cancri e,48.0,41-60,0,1,B/1/S,B,1,S,112,1,1,0,2537,87,17,13,2654,1,Moyen,0.0,0.9559,0.0328,0.0064,0.0049,1.0,1,0.9567,0.0433,3,Voyageurs Pro,0.7333,0.2667,1.5497,-0.3224,-0.1481,0.5717,-0.8975,-0.411,-0.086,-0.2181,-0.3009,0.2369,0.2072,0.1646,0.1501,0.3072,0.1709,Train,1.0
0113_01,Idary Carvis,Earth,TRAPPIST-1e,64.0,60+,0,0,F/23/P,F,23,P,113,1,1,0,0,804,0,0,804,1,Faible,0.0,0.0,1.0,0.0,0.0,1.0,1,0.9133,0.0867,1,Colons,0.3,0.7,-0.362,-0.5031,-0.1636,0.124,-0.015,-0.1959,0.0936,0.0856,1.4063,-1.4612,0.0955,0.507,0.1283,0.106,0.1632,Train,1.0
0114_01,Maura Beckerson,Earth,TRAPPIST-1e,27.0,26-40,0,0,G/20/S,G,20,S,114,1,1,82,157,429,238,1,907,1,Faible,0.0904,0.1731,0.473,0.2624,0.0011,0.0,0,0.1467,0.8533,1,Colons,0.3,0.7,-0.364,-0.1264,-0.3798,0.1858,0.2321,-0.0909,0.2139,-0.1754,-0.0786,0.0073,0.118,0.417,0.1934,0.1174,0.1542,Train,1.0
0115_01,Rohs Pead,Mars,TRAPPIST-1e,26.0,26-40,0,0,F/24/P,F,24,P,115,1,1,0,0,0,0,306,306,1,Faible,0.0,0.0,0.0,0.0,1.0,1.0,1,0.84,0.16,4,Jeunes Nomades,0.5341,0.4659,-0.2347,-0.6583,0.44,-0.1179,0.238,0.2435,-0.0764,0.1487,-0.3236,-0.2319,0.1271,0.2327,0.1375,0.1214,0.3813,Train,1.0
0116_01,Alhenah Suptive,Europa,TRAPPIST-1e,33.0,26-40,0,0,D/4/P,D,4,P,116,1,1,1,2223,0,12,404,2640,1,Moyen,0.0004,0.842,0.0,0.0045,0.153,1.0,1,0.8833,0.1167,4,Jeunes Nomades,0.5341,0.4659,0.717,-0.5854,0.5502,0.7774,-0.3001,0.543,0.1579,0.2798,0.4424,0.2797,0.1973,0.1842,0.1619,0.2023,0.2543,Train,1.0
0119_01,Batan Coning,Earth,TRAPPIST-1e,39.0,26-40,0,0,A/0/P,A,0,P,119,2,0,0,2344,0,65,6898,9307,1,Élevé,0.0,0.2519,0.0,0.007,0.7412,0.0,0,0.02,0.98,0,Cryo Corps,0.588,0.412,0.7371,-0.3197,-0.6408,0.8947,0.2651,-0.4388,0.1397,0.1719,-0.8396,-0.2849,0.2282,0.2032,0.175,0.2211,0.1724,Train,1.0
0119_02,Kleeiak Coning,Europa,TRAPPIST-1e,13.0,13-25,1,0,A/0/P,A,0,P,119,2,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.96,0.04,3,Voyageurs Pro,0.7333,0.2667,0.6027,0.4796,0.0945,0.6213,-0.5693,-0.7443,0.1099,0.3756,-0.6388,-0.2264,0.153,0.1581,0.1861,0.3388,0.1642,Train,1.0
0120_01,Bees Sacre,Mars,TRAPPIST-1e,24.0,13-25,1,0,F/25/P,F,25,P,120,1,1,0,0,0,0,306,306,1,Faible,0.0,0.0,0.0,0.0,1.0,1.0,1,0.96,0.04,4,Jeunes Nomades,0.5341,0.4659,-0.3912,-0.2363,0.5708,-0.4221,-0.132,0.2251,-0.1998,0.207,-0.1869,-0.1878,0.1187,0.2189,0.1621,0.1321,0.3683,Train,1.0
0122_01,Shelle Hayder,Earth,TRAPPIST-1e,29.0,26-40,0,0,G/21/S,G,21,S,122,1,1,0,0,0,699,74,773,1,Faible,0.0,0.0,0.0,0.9043,0.0957,0.0,0,0.02,0.98,1,Colons,0.3,0.7,-0.364,-0.1264,-0.3798,0.1858,0.2321,-0.0909,0.2139,-0.1754,-0.0786,0.0073,0.118,0.417,0.1934,0.1174,0.1542,Train,1.0
0123_01,Iree Fielson,Earth,TRAPPIST-1e,18.0,13-25,0,0,F/27/P,F,27,P,123,1,1,55,597,49,0,1,702,1,Faible,0.0783,0.8504,0.0698,0.0,0.0014,0.0,0,0.23,0.77,1,Colons,0.3,0.7,-0.5091,-0.4758,-0.2388,-0.2128,-0.0922,0.0445,-0.1728,0.3041,-0.0445,-0.0927,0.0876,0.5611,0.1177,0.0914,0.1421,Train,1.0
0126_01,Milly Mish,Mars,TRAPPIST-1e,67.0,60+,1,0,F/27/S,F,27,S,126,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9867,0.0133,4,Jeunes Nomades,0.5341,0.4659,-0.1021,0.1714,0.8854,-0.1361,-0.0504,-0.248,0.0391,-0.3531,1.2842,-1.4809,0.123,0.1681,0.185,0.1675,0.3564,Train,1.0
0127_01,Miloss Mesty,Mars,TRAPPIST-1e,35.0,26-40,0,0,E/7/S,E,7,S,127,1,1,701,0,296,0,25,1022,1,Faible,0.6859,0.0,0.2896,0.0,0.0245,0.0,0,0.04,0.96,4,Jeunes Nomades,0.5341,0.4659,-0.1509,-0.6432,0.4754,-0.2608,0.4519,-0.236,0.7412,-0.401,-0.3284,-0.1111,0.142,0.234,0.148,0.1429,0.3331,Train,1.0
0128_01,Grohs Fles,Mars,TRAPPIST-1e,61.0,60+,0,1,D/3/S,D,3,S,128,2,0,2353,334,9,316,2,3014,1,Moyen,0.7807,0.1108,0.003,0.1048,0.0007,0.0,0,0.1033,0.8967,4,Jeunes Nomades,0.5341,0.4659,0.759,-0.9866,1.0657,1.6608,-0.6471,0.3104,0.274,-0.7559,1.2909,-1.2545,0.186,0.1921,0.1782,0.2073,0.2365,Train,1.0
0128_02,Barave Fles,Mars,TRAPPIST-1e,45.0,41-60,0,0,E/8/S,E,8,S,128,2,0,2103,6,0,0,0,2109,1,Moyen,0.9972,0.0028,0.0,0.0,0.0,0.0,0,0.0333,0.9667,4,Jeunes Nomades,0.5341,0.4659,0.1704,-0.7,0.6695,0.004,0.1526,-0.582,0.369,-0.3486,0.2976,0.4928,0.1479,0.2036,0.1467,0.182,0.3198,Train,1.0
